 UPDATE  The latest version of `serve` is 14.2.6
 HTTP  7/3/2026 5:36:08 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:36:08 pm ::1 Returned 200 in 3 ms
 HTTP  7/3/2026 5:36:08 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:08 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:08 pm ::1 GET /accounts/loans
 HTTP  7/3/2026 5:36:08 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:08 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:36:08 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:08 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:08 pm ::1 HEAD /
 HTTP  7/3/2026 5:36:08 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:08 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:08 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:36:08 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:08 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:08 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:09 pm ::1 GET /accounts/loans/add
 HTTP  7/3/2026 5:36:09 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:09 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:36:09 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:09 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:09 pm ::1 HEAD /
 HTTP  7/3/2026 5:36:09 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:09 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:09 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:36:09 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:09 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:09 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:09 pm ::1 GET /accounts/loans/loan-1
 HTTP  7/3/2026 5:36:09 pm ::1 Returned 200 in 4 ms
 HTTP  7/3/2026 5:36:09 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:36:09 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:09 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:09 pm ::1 HEAD /
 HTTP  7/3/2026 5:36:09 pm ::1 Returned 200 in 4 ms
 HTTP  7/3/2026 5:36:09 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:09 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:36:09 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:09 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:09 pm ::1 Returned 200 in 4 ms
 HTTP  7/3/2026 5:36:10 pm ::1 GET /accounts/loans/loan-1/payment
 HTTP  7/3/2026 5:36:10 pm ::1 Returned 200 in 3 ms
 HTTP  7/3/2026 5:36:10 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:36:10 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:10 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:10 pm ::1 HEAD /
 HTTP  7/3/2026 5:36:10 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:10 pm ::1 Returned 200 in 3 ms
 HTTP  7/3/2026 5:36:10 pm ::1 HEAD /
 HTTP  7/3/2026 5:36:10 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:10 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:36:10 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:10 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:10 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:10 pm ::1 GET /accounts/loans/loan-1/interest
 HTTP  7/3/2026 5:36:10 pm ::1 Returned 200 in 4 ms
 HTTP  7/3/2026 5:36:10 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:36:10 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:11 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:11 pm ::1 HEAD /
 HTTP  7/3/2026 5:36:11 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:11 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:11 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:36:11 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:11 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:11 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:11 pm ::1 GET /reports
 HTTP  7/3/2026 5:36:11 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:11 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:36:11 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:11 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:11 pm ::1 HEAD /
 HTTP  7/3/2026 5:36:11 pm ::1 Returned 200 in 4 ms
 HTTP  7/3/2026 5:36:11 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:11 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:36:11 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:11 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:11 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:12 pm ::1 GET /reports/gst-summary
 HTTP  7/3/2026 5:36:12 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:12 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:36:12 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:12 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:12 pm ::1 HEAD /
 HTTP  7/3/2026 5:36:12 pm ::1 Returned 200 in 4 ms
 HTTP  7/3/2026 5:36:12 pm ::1 Returned 200 in 4 ms
 HTTP  7/3/2026 5:36:12 pm ::1 HEAD /
 HTTP  7/3/2026 5:36:12 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:12 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:36:12 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:12 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:12 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:12 pm ::1 GET /reports/trial-balance
 HTTP  7/3/2026 5:36:12 pm ::1 Returned 200 in 4 ms
 HTTP  7/3/2026 5:36:12 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:36:12 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:12 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:12 pm ::1 HEAD /
 HTTP  7/3/2026 5:36:12 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:12 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:12 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:36:12 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:12 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:12 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:13 pm ::1 GET /reports/ledgers
 HTTP  7/3/2026 5:36:13 pm ::1 Returned 200 in 3 ms
 HTTP  7/3/2026 5:36:13 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:36:13 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:13 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:13 pm ::1 HEAD /
 HTTP  7/3/2026 5:36:13 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:13 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:13 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:36:13 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:13 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:13 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:13 pm ::1 GET /reports/ledgers/led-1
 HTTP  7/3/2026 5:36:13 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:13 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:36:13 pm ::1 Returned 200 in 3 ms
 HTTP  7/3/2026 5:36:14 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:14 pm ::1 HEAD /
 HTTP  7/3/2026 5:36:14 pm ::1 HEAD /
 HTTP  7/3/2026 5:36:14 pm ::1 Returned 200 in 5 ms
 HTTP  7/3/2026 5:36:14 pm ::1 Returned 200 in 3 ms
 HTTP  7/3/2026 5:36:14 pm ::1 Returned 200 in 3 ms
 HTTP  7/3/2026 5:36:14 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:36:14 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:14 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:14 pm ::1 Returned 200 in 3 ms
 HTTP  7/3/2026 5:36:14 pm ::1 GET /more
 HTTP  7/3/2026 5:36:14 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:14 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:36:14 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:14 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:14 pm ::1 HEAD /
 HTTP  7/3/2026 5:36:14 pm ::1 HEAD /
 HTTP  7/3/2026 5:36:14 pm ::1 Returned 200 in 4 ms
 HTTP  7/3/2026 5:36:14 pm ::1 Returned 200 in 4 ms
 HTTP  7/3/2026 5:36:14 pm ::1 Returned 200 in 3 ms
 HTTP  7/3/2026 5:36:14 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:36:14 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:14 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:14 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:14 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:14 pm ::1 Returned 200 in 6 ms
 HTTP  7/3/2026 5:36:15 pm ::1 GET /more/settings
 HTTP  7/3/2026 5:36:15 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:15 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:36:15 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:15 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:15 pm ::1 HEAD /
 HTTP  7/3/2026 5:36:15 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:15 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:15 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:36:15 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:15 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:15 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:15 pm ::1 GET /more/settings/GENERAL
 HTTP  7/3/2026 5:36:15 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:15 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:36:15 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:16 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:16 pm ::1 HEAD /
 HTTP  7/3/2026 5:36:16 pm ::1 HEAD /
 HTTP  7/3/2026 5:36:16 pm ::1 Returned 200 in 5 ms
 HTTP  7/3/2026 5:36:16 pm ::1 Returned 200 in 5 ms
 HTTP  7/3/2026 5:36:16 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:16 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:36:16 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:16 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:16 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:16 pm ::1 GET /more/settings/ITEM_SETTINGS
 HTTP  7/3/2026 5:36:16 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:16 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:36:16 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:16 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:16 pm ::1 HEAD /
 HTTP  7/3/2026 5:36:16 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:16 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:16 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:36:16 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:16 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:16 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:17 pm ::1 GET /more/printing
 HTTP  7/3/2026 5:36:17 pm ::1 Returned 200 in 3 ms
 HTTP  7/3/2026 5:36:17 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:36:17 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:17 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:17 pm ::1 HEAD /
 HTTP  7/3/2026 5:36:17 pm ::1 Returned 200 in 6 ms
 HTTP  7/3/2026 5:36:17 pm ::1 Returned 200 in 6 ms
 HTTP  7/3/2026 5:36:17 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:36:17 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:17 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:17 pm ::1 Returned 200 in 3 ms
 HTTP  7/3/2026 5:36:17 pm ::1 GET /more/item-masters
 HTTP  7/3/2026 5:36:17 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:17 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:36:17 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:17 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:17 pm ::1 HEAD /
 HTTP  7/3/2026 5:36:17 pm ::1 HEAD /
 HTTP  7/3/2026 5:36:17 pm ::1 Returned 200 in 7 ms
 HTTP  7/3/2026 5:36:17 pm ::1 Returned 200 in 5 ms
 HTTP  7/3/2026 5:36:17 pm ::1 Returned 200 in 3 ms
 HTTP  7/3/2026 5:36:17 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:36:17 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:17 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:17 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:18 pm ::1 GET /more/role-access
 HTTP  7/3/2026 5:36:18 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:18 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:36:18 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:18 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:18 pm ::1 HEAD /
 HTTP  7/3/2026 5:36:18 pm ::1 Returned 200 in 4 ms
 HTTP  7/3/2026 5:36:18 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:18 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:36:18 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:18 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:18 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:18 pm ::1 GET /more/sync
 HTTP  7/3/2026 5:36:18 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:18 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:36:18 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:19 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:19 pm ::1 HEAD /
 HTTP  7/3/2026 5:36:19 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:19 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:19 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:36:19 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:19 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:19 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:19 pm ::1 GET /more/subscription
 HTTP  7/3/2026 5:36:19 pm ::1 Returned 200 in 4 ms
 HTTP  7/3/2026 5:36:19 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:36:19 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:19 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:19 pm ::1 HEAD /
 HTTP  7/3/2026 5:36:19 pm ::1 Returned 200 in 4 ms
 HTTP  7/3/2026 5:36:19 pm ::1 Returned 200 in 3 ms
 HTTP  7/3/2026 5:36:19 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:36:19 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:19 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:19 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:20 pm ::1 GET /more/screen-directory
 HTTP  7/3/2026 5:36:20 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:20 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:36:20 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:20 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:20 pm ::1 HEAD /
 HTTP  7/3/2026 5:36:20 pm ::1 HEAD /
 HTTP  7/3/2026 5:36:20 pm ::1 Returned 200 in 6 ms
 HTTP  7/3/2026 5:36:20 pm ::1 Returned 200 in 4 ms
 HTTP  7/3/2026 5:36:20 pm ::1 Returned 200 in 4 ms
 HTTP  7/3/2026 5:36:20 pm ::1 GET /assets/node_modules/.pnpm/@expo+vector-icons@15.1.1_e_0551bb4c91465be345a06121634ce70b/node_modules/@expo/vector-icons/build/vendor/react-native-vector-icons/Fonts/MaterialCommunityIcons.6e435534bd35da5fef04168860a9b8fa.ttf
 HTTP  7/3/2026 5:36:20 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:20 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
 HTTP  7/3/2026 5:36:20 pm ::1 Returned 200 in 2 ms
 HTTP  7/3/2026 5:36:20 pm ::1 GET /more/staff
 HTTP  7/3/2026 5:36:20 pm ::1 Returned 200 in 3 ms
 HTTP  7/3/2026 5:36:20 pm ::1 GET /_expo/static/js/web/entry-d6b311123318afe3be416ea9fb41b065.js
 HTTP  7/3/2026 5:36:20 pm ::1 Returned 200 in 1 ms
 HTTP  7/3/2026 5:36:20 pm ::1 GET /assets/assets/images/logo-glow.dbca075a49dc45e550c5d2e3e9601039.png
